"NumEnr"|"Référence"|"Tare"|"Commentaires"|"Date_Création"|"Date_Modification"|"Clos"|"Stockage"|"Article"
"1243"|"KM4"|"0"|""|"23/10/2012 10:03:18"|"16/07/2013 15:12:31"|"1"|"VEG-8"|"804"
"1244"|"KM5"|"0"|""|"23/10/2012 10:03:28"|"23/10/2012 10:03:49"|"0"|"VEG-8"|"804"
"1245"|"Y247"|"36835"|""|"26/11/2012 16:13:28"|"26/11/2012 16:38:14"|"0"|"TBS-6"|"503"
"1246"|"Y248"|"36650"|"PRODUCTION LATOXAN"|"26/11/2012 16:14:15"|"28/11/2012 14:19:12"|"0"|"TBS-6"|"320"
"1247"|"Y249"|"36693"|""|"26/11/2012 16:15:15"|"26/11/2012 16:38:36"|"0"|"TBS-6"|"330"
"1248"|"Y250"|"36656"|""|"28/11/2012 14:32:17"|"28/11/2012 14:50:25"|"0"|"TBS-6"|"327"
"1249"|"Y251"|"36514"|""|"08/01/2013 09:43:08"|"08/01/2013 10:38:42"|"0"|"TBS-5"|"1229"
"1250"|"H3"|"0"|""|"30/01/2013 08:52:40"|"30/01/2013 08:53:01"|"0"|"2B-H3"|"1112"
"1251"|"A1528"|"53595"|""|"12/02/2013 11:12:07"|"15/05/2013 17:20:08"|"0"|"VIP-3"|"1227"
"1254"|"BIDJHG5"|"0"|""|"12/03/2013 09:37:22"|"12/03/2013 09:37:49"|"0"|"2-CAISSES"|"1218"
"1255"|""|"0"|""|"13/03/2013 14:46:13"|"13/03/2013 14:46:20"|"0"|"2A-C1"|"1252"
"1260"|"y254"|"36602"|""|"24/05/2013 09:56:51"|"24/05/2013 09:57:23"|"0"|"tbs-6"|"1240"
"1261"|"y255"|"36714"|""|"24/05/2013 09:57:28"|"24/05/2013 09:58:07"|"0"|"tbs-6"|"1237"
"1263"|"y257"|"36700"|""|"24/05/2013 09:59:03"|"24/05/2013 09:59:57"|"0"|"tbs-7"|"1238"
"1264"|"y258"|"36631"|""|"24/05/2013 10:00:02"|"24/05/2013 10:00:43"|"0"|"tbs-7"|"1265"
"1265"|""|"0"|"Aucun"|"29/05/2013 00:00:00"|"29/05/2013 00:00:00"|"0"|""|"1264"
"1266"|"Y259"|"36641"|""|"30/05/2013 16:15:05"|"04/06/2013 14:51:06"|"0"|"TBS-7"|"275"
"680"|"2BH12"|"0"|""|"18/10/2006 11:24:01"|"02/01/2013 10:33:16"|"0"|"2b-H12"|"650"
"1272"|""|"0"|""|"18/06/2013 16:30:11"|"18/06/2013 16:31:31"|"0"|"2B-G20"|"751"
"1273"|"A1529"|"55312"|""|"20/06/2013 15:33:00"|"20/06/2013 15:44:33"|"0"|"SCOR-3"|"1224"
"1274"|"X014"|"18877"|""|"25/06/2013 08:55:11"|"25/06/2013 08:56:42"|"0"|"VEG-8"|"804"
"1275"|"A1530"|"54361"|""|"01/07/2013 09:37:30"|"01/07/2013 09:51:02"|"0"|"scor-3"|"1219"
"1276"|"Y260"|"36794"|""|"26/07/2013 15:15:22"|"26/07/2013 15:20:40"|"0"|"TBS-7"|"1158"
"1280"|""|"0"|""|"10/09/2013 16:25:11"|"10/09/2013 16:25:17"|"0"|"2B-G6"|"1297"
"1281"|"A1222"|"55880"|""|"10/09/2013 18:00:39"|"10/09/2013 18:02:58"|"0"|"VEG-7"|"1298"
"1283"|"B239"|"30266"|""|"10/09/2013 18:41:02"|"10/09/2013 18:41:30"|"0"|"MEB-2"|"1299"
"1284"|"2B-D11"|"0"|""|"11/09/2013 10:37:51"|"11/09/2013 10:38:04"|"0"|"2B-D11"|"1300"
"582"|"2B-F12"|"0"|""|"22/08/2006 11:10:00"|"02/01/2013 10:39:01"|"0"|"2B-F12"|"680"
"1015"|"2B-E12"|"0"|""|"12/11/2008 14:49:31"|"02/01/2013 10:39:11"|"0"|"2B-E12"|"817"
"577"|"1B-C1"|"0"|""|"22/08/2006 10:48:35"|"02/01/2013 10:39:19"|"0"|"1b-c1"|"682"
"1180"|"Y230"|"36315"|"DSDS Martinique"|"27/05/2011 15:46:03"|"03/01/2013 17:47:02"|"0"|"TBS-5"|"856"
"1233"|"Y153"|"36129"|"DSDS Martinique"|"17/09/2012 10:48:36"|"03/01/2013 17:47:08"|"1"|"TBS-5"|"856"
"1178"|"A1506"|"54532"|"Juvéniles-DSDS Martinique"|"27/05/2011 15:29:10"|"03/01/2013 17:48:48"|"1"|"CROT-4"|"856"
"897"|"A1069"|"53890"|"Flacon A1069=vieux stock partiellement dégradé, à repurifier à l'occasion.
 Signé: Paul."|"10/04/2007 11:51:14"|"21/01/2013 16:45:03"|"0"|"veg-1"|"666"
"936"|"H4-H5"|"0"|""|"09/10/2007 09:34:43"|"30/01/2013 08:56:48"|"0"|"2B-H4-H5"|"1100"
"937"|"H6"|"0"|""|"09/10/2007 09:37:46"|"30/01/2013 08:56:57"|"0"|"2B-H6"|"1101"
"938"|"H2"|"0"|""|"09/10/2007 09:39:10"|"30/01/2013 08:58:20"|"0"|"2B-H2"|"1102"
"1252"|"O2E2"|"10208"|"Stock miroir"|"18/02/2013 10:11:23"|"10/09/2013 16:09:05"|"0"|"2B-A12"|"631"
"1253"|"X009"|"0"|""|"02/03/2013 12:18:53"|"16/07/2013 15:14:16"|"1"|"VEG-8"|"804"
"1044"|""|"0"|""|"26/01/2009 09:27:44"|"13/03/2013 14:45:13"|"0"|"2A-B1"|"780"
"913"|"Cxxx"|"0"|""|"23/04/2007 09:03:26"|"13/03/2013 14:45:14"|"0"|"2A-C1"|"425"
"1043"|""|"0"|""|"26/01/2009 09:20:19"|"13/03/2013 14:45:24"|"0"|"2A-A1"|"1092"
"328"|"c9196"|"9196"|""|"26/07/2006 16:50:54"|"02/07/2013 17:02:11"|"0"|"1ac1-spid-1"|"538"
"1066"|"A103"|"53372"|""|"02/04/2009 11:22:23"|"14/05/2013 08:51:42"|"1"|"VIP-3"|"1141"
"173"|"a1042"|"57392"|"clos le 24/04/2006"|"20/07/2006 08:51:01"|"14/05/2013 08:51:35"|"1"|"vip-3"|"255"
"184"|"a310"|"54807"|""|"20/07/2006 10:05:36"|"14/05/2013 08:51:30"|"1"|"vip-3"|"502"
"204"|"a1269"|"54360"|""|"21/07/2006 16:01:29"|"14/05/2013 08:51:44"|"1"|"VIP-2"|"401"
"557"|"a757"|"57156"|""|"18/08/2006 14:27:16"|"14/05/2013 08:51:46"|"1"|"VIP-2"|"360"
"202"|"a881"|"57076"|""|"21/07/2006 15:47:27"|"14/05/2013 08:51:47"|"1"|"VIP-2"|"360"
"556"|"a987"|"57160"|""|"18/08/2006 14:27:12"|"14/05/2013 08:51:59"|"1"|"VIP-2"|"360"
"73"|"A1219"|"59015"|"clos le 23/04/2006"|"12/07/2006 16:35:03"|"14/05/2013 08:52:06"|"1"|"Elap-3"|"304"
"81"|"A1282"|"53553"|"clos le 26/02/2006"|"13/07/2006 08:54:06"|"14/05/2013 08:52:10"|"1"|"Elap-3"|"353"
"1257"|"A1531"|"54082"|""|"21/05/2013 14:20:20"|"02/07/2013 14:43:24"|"0"|"SCOR-3"|"1264"
"60"|"A1283"|"53803"|""|"12/07/2006 10:33:58"|"14/05/2013 08:52:13"|"1"|"Elap3"|"340"
"62"|"A1284"|"53845"|""|"12/07/2006 11:59:37"|"14/05/2013 08:52:16"|"1"|"Elap-3"|"391"
"734"|"AM1284"|"53845"|""|"07/02/2007 17:16:45"|"14/05/2013 08:52:17"|"1"|"Elap-3"|"832"
"57"|"A440"|"54617"|"Poolé dans Y176"|"11/07/2006 17:03:36"|"14/05/2013 08:52:20"|"1"|"Elap-3"|"350"
"1009"|"A1349"|"54373"|""|"24/10/2008 17:03:27"|"14/05/2013 08:52:22"|"1"|"Elap-2"|"348"
"736"|"AM206"|"54657"|""|"07/02/2007 17:21:06"|"14/05/2013 08:52:24"|"1"|"Elap-2"|"827"
"1278"|"A1056"|"53893"|""|"10/09/2013 12:39:36"|"10/09/2013 12:44:36"|"0"|"veg-2"|"1295"
"1267"|"B1046"|"30762"|""|"30/05/2013 16:25:26"|"10/09/2013 13:03:39"|"0"|"VEG-6"|"1296"
"562"|""|"0"|""|"21/08/2006 09:53:11"|"10/09/2013 15:49:39"|"0"|"2b-D10"|"618"
"561"|""|"0"|""|"21/08/2006 09:51:18"|"10/09/2013 15:51:17"|"0"|"2b-D10"|"618"
"1258"|"Y253"|"36614"|""|"22/05/2013 11:05:40"|"24/05/2013 09:47:24"|"0"|"tbs-6"|"1242"
"1262"|"y256"|"36590"|""|"24/05/2013 09:58:12"|"24/05/2013 09:58:59"|"0"|"tbs-6"|"1201"
"1277"|"Y261"|"36487"|""|"26/07/2013 15:56:42"|"26/07/2013 15:57:08"|"0"|"TBS-7"|"1158"
"1268"|"X010"|"18960"|""|"12/06/2013 14:44:45"|"16/07/2013 15:15:12"|"1"|"VEG-8"|"804"
"1269"|"X011"|"18858"|""|"12/06/2013 14:45:10"|"16/07/2013 15:15:08"|"1"|"veg-8"|"804"
"1271"|"X013"|"18914"|""|"12/06/2013 14:45:30"|"12/06/2013 14:48:25"|"0"|"veg-8"|"804"
"1270"|"X012"|"18946"|""|"12/06/2013 14:45:18"|"12/06/2013 14:48:31"|"0"|"veg-8"|"804"
"1154"|"X003"|"24851"|"taré sans bouchon"|"27/05/2010 18:04:35"|"16/07/2013 16:03:57"|"0"|"VEG-8"|"804"
"323"|"a837"|"56997"|""|"26/07/2006 16:26:28"|"10/09/2013 18:35:02"|"0"|"1AC1-BOGDA"|"545"
"325"|"b270"|"30386"|""|"26/07/2006 16:40:37"|"10/09/2013 18:35:05"|"0"|"1AC1-BOGDA"|"440"
"308"|"b324"|"31407"|""|"26/07/2006 14:47:08"|"10/09/2013 18:35:08"|"0"|"1AC1-BOGDA"|"432"
